measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,1,Global,1,Male,22,All ages,559,Schizophrenia,1,Number,2002,8965463.166466476,10595291.469877092,7439160.762858438
5,Prevalence,1,Global,2,Female,22,All ages,559,Schizophrenia,1,Number,2002,8064852.135417857,9533171.277171036,6709873.57631818
5,Prevalence,1,Global,3,Both,22,All ages,559,Schizophrenia,1,Number,2002,17030315.301884323,20128462.74704813,14143914.107675808
5,Prevalence,1,Global,1,Male,30,80-84 years,559,Schizophrenia,1,Number,2002,23600.4564909669,28711.68593296016,19363.68946681058
5,Prevalence,1,Global,2,Female,30,80-84 years,559,Schizophrenia,1,Number,2002,40003.03781319864,48479.53174781955,33256.74805808202
5,Prevalence,1,Global,3,Both,30,80-84 years,559,Schizophrenia,1,Number,2002,63603.49430416554,77184.17698612766,52693.12445038135
5,Prevalence,1,Global,1,Male,31,85-89 years,559,Schizophrenia,1,Number,2002,6519.229862708645,8183.091294741471,5144.702419338996
5,Prevalence,1,Global,2,Female,31,85-89 years,559,Schizophrenia,1,Number,2002,14496.765749979832,17912.304400809844,11795.623890355851
5,Prevalence,1,Global,3,Both,31,85-89 years,559,Schizophrenia,1,Number,2002,21015.995612688475,25982.3310220838,16938.62808106197
5,Prevalence,1,Global,1,Male,32,90-94 years,559,Schizophrenia,1,Number,2002,1296.9407845499054,1695.4550134296103,964.6459635488096
5,Prevalence,1,Global,2,Female,32,90-94 years,559,Schizophrenia,1,Number,2002,3951.694795369094,5076.715233595392,3035.777520136062
5,Prevalence,1,Global,3,Both,32,90-94 years,559,Schizophrenia,1,Number,2002,5248.635579919007,6780.824921340298,3997.855921667363
5,Prevalence,1,Global,1,Male,235,95+ years,559,Schizophrenia,1,Number,2002,190.2340048454732,268.807759794068,127.06765341005448
5,Prevalence,1,Global,2,Female,235,95+ years,559,Schizophrenia,1,Number,2002,721.7707661314968,972.7336700427892,504.0800730953167
5,Prevalence,1,Global,3,Both,235,95+ years,559,Schizophrenia,1,Number,2002,912.0047709769696,1240.6729735683475,631.9571389449429
5,Prevalence,1,Global,1,Male,1,<5 years,559,Schizophrenia,1,Number,2002,0.0,0.0,0.0
5,Prevalence,1,Global,2,Female,1,<5 years,559,Schizophrenia,1,Number,2002,0.0,0.0,0.0
5,Prevalence,1,Global,3,Both,1,<5 years,559,Schizophrenia,1,Number,2002,0.0,0.0,0.0
5,Prevalence,1,Global,1,Male,6,5-9 years,559,Schizophrenia,1,Number,2002,0.0,0.0,0.0
5,Prevalence,1,Global,2,Female,6,5-9 years,559,Schizophrenia,1,Number,2002,0.0,0.0,0.0
5,Prevalence,1,Global,3,Both,6,5-9 years,559,Schizophrenia,1,Number,2002,0.0,0.0,0.0
5,Prevalence,1,Global,1,Male,7,10-14 years,559,Schizophrenia,1,Number,2002,29808.94117297077,49952.15356288158,15852.074265715482
5,Prevalence,1,Global,2,Female,7,10-14 years,559,Schizophrenia,1,Number,2002,23854.436088145954,40720.01211408073,12358.117330337282
5,Prevalence,1,Global,3,Both,7,10-14 years,559,Schizophrenia,1,Number,2002,53663.3772611167,90671.93160434676,28185.393341199328
5,Prevalence,1,Global,1,Male,8,15-19 years,559,Schizophrenia,1,Number,2002,233247.22040544503,342270.0373645036,153294.1404120269
5,Prevalence,1,Global,2,Female,8,15-19 years,559,Schizophrenia,1,Number,2002,195223.1049955024,287735.4290479151,126290.69928533353
5,Prevalence,1,Global,3,Both,8,15-19 years,559,Schizophrenia,1,Number,2002,428470.3254009478,630520.8215490484,279518.6427122012
5,Prevalence,1,Global,1,Male,9,20-24 years,559,Schizophrenia,1,Number,2002,711260.979804923,1019559.8727928912,476152.8022359765
5,Prevalence,1,Global,2,Female,9,20-24 years,559,Schizophrenia,1,Number,2002,623124.6960958883,899440.1774831812,415248.8064401448
5,Prevalence,1,Global,3,Both,9,20-24 years,559,Schizophrenia,1,Number,2002,1334385.6759008104,1919000.050276072,891401.7962545737
5,Prevalence,1,Global,1,Male,10,25-29 years,559,Schizophrenia,1,Number,2002,1142240.8638382473,1495885.5206543482,823471.8060318909
5,Prevalence,1,Global,2,Female,10,25-29 years,559,Schizophrenia,1,Number,2002,1013837.6514086432,1332485.6161916242,733256.9079092434
5,Prevalence,1,Global,3,Both,10,25-29 years,559,Schizophrenia,1,Number,2002,2156078.5152468914,2828371.1368459724,1556275.9913903726
5,Prevalence,1,Global,1,Male,11,30-34 years,559,Schizophrenia,1,Number,2002,1369220.4349870034,1711790.7924606616,1069558.8266824367
5,Prevalence,1,Global,2,Female,11,30-34 years,559,Schizophrenia,1,Number,2002,1198478.3584803531,1506931.0283606553,932737.2750070083
5,Prevalence,1,Global,3,Both,11,30-34 years,559,Schizophrenia,1,Number,2002,2567698.7934673554,3219783.5217426307,2002946.7174012605
5,Prevalence,1,Global,1,Male,12,35-39 years,559,Schizophrenia,1,Number,2002,1360084.1567344426,1662316.972797534,1083377.248154866
5,Prevalence,1,Global,2,Female,12,35-39 years,559,Schizophrenia,1,Number,2002,1192433.145036742,1460638.209911496,948097.1881588874
5,Prevalence,1,Global,3,Both,12,35-39 years,559,Schizophrenia,1,Number,2002,2552517.3017711835,3122673.029582073,2031755.4531454595
5,Prevalence,1,Global,1,Male,13,40-44 years,559,Schizophrenia,1,Number,2002,1125669.6302020983,1353928.643600772,920111.8985158404
5,Prevalence,1,Global,2,Female,13,40-44 years,559,Schizophrenia,1,Number,2002,977508.1991370711,1170561.93622465,797767.5205346278
5,Prevalence,1,Global,3,Both,13,40-44 years,559,Schizophrenia,1,Number,2002,2103177.829339168,2524852.051569873,1717215.483479572
5,Prevalence,1,Global,1,Male,14,45-49 years,559,Schizophrenia,1,Number,2002,962565.3524585044,1141651.7689251346,791506.5213599456
5,Prevalence,1,Global,2,Female,14,45-49 years,559,Schizophrenia,1,Number,2002,846202.1085571835,1004727.1340217212,692901.8547462593
5,Prevalence,1,Global,3,Both,14,45-49 years,559,Schizophrenia,1,Number,2002,1808767.4610156885,2147654.9995358926,1483676.3247497566
5,Prevalence,1,Global,1,Male,15,50-54 years,559,Schizophrenia,1,Number,2002,723667.3483076544,852815.1447391424,604079.0837192712
5,Prevalence,1,Global,2,Female,15,50-54 years,559,Schizophrenia,1,Number,2002,652389.0212505707,767042.7189012136,544112.4170895986
5,Prevalence,1,Global,3,Both,15,50-54 years,559,Schizophrenia,1,Number,2002,1376056.3695582263,1619511.7083301595,1148348.6047198768
